,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
2717,48389,0.07,0.04,0.086,0.204,0.6
2718,48391,0.002,0.011,0.235,0.073,0.678
2719,48393,0.16,0.074,0.133,0.205,0.427
2720,48395,0.014,0.041,0.055,0.334,0.555
2721,48397,0.033,0.041,0.101,0.18,0.645
2722,48399,0.033,0.039,0.104,0.228,0.596
2723,48401,0.038,0.04,0.101,0.331,0.491
2724,48403,0.105,0.046,0.103,0.15,0.596
2725,48405,0.096,0.033,0.07,0.222,0.58
2726,48407,0.009,0.064,0.082,0.112,0.733
2727,48409,0.015,0.02,0.053,0.074,0.838
2728,48411,0.026,0.101,0.099,0.255,0.519
2729,48413,0.002,0.029,0.054,0.271,0.644
2730,48415,0.143,0.177,0.127,0.09,0.463
2731,48417,0.061,0.099,0.14,0.183,0.518
2732,48419,0.025,0.035,0.117,0.369,0.453
2733,48421,0.125,0.073,0.129,0.267,0.406
2734,48423,0.108,0.091,0.104,0.168,0.529
2735,48425,0.027,0.161,0.133,0.201,0.477
2736,48427,0.039,0.008,0.023,0.1,0.831
2737,48429,0.058,0.149,0.221,0.127,0.445
2738,48431,0.032,0.077,0.067,0.252,0.572
2739,48433,0.084,0.122,0.12,0.224,0.449
2740,48435,0.009,0.042,0.08,0.209,0.659
2741,48437,0.084,0.075,0.053,0.255,0.532
2742,48439,0.023,0.034,0.077,0.144,0.722
2743,48441,0.054,0.059,0.12,0.191,0.575
2744,48443,0.021,0.061,0.167,0.154,0.597
2745,48445,0.034,0.066,0.061,0.226,0.613
2746,48447,0.073,0.135,0.172,0.118,0.501
2747,48449,0.019,0.117,0.191,0.264,0.409
2748,48451,0.007,0.038,0.071,0.271,0.613
2749,48453,0.015,0.008,0.024,0.158,0.795
2750,48455,0.052,0.077,0.065,0.181,0.625
2751,48457,0.021,0.066,0.054,0.155,0.703
2752,48459,0.051,0.076,0.104,0.179,0.59
2753,48461,0.077,0.058,0.088,0.21,0.567
2754,48463,0.014,0.022,0.136,0.081,0.747
2755,48465,0.003,0.05,0.09,0.072,0.784
2756,48467,0.138,0.143,0.151,0.161,0.407
2757,48469,0.008,0.039,0.138,0.058,0.757
2758,48471,0.029,0.058,0.079,0.179,0.655
2759,48473,0.016,0.06,0.07,0.236,0.618
2760,48475,0.08,0.052,0.094,0.197,0.577
2761,48477,0.02,0.031,0.087,0.328,0.534
2762,48479,0.033,0.0,0.064,0.136,0.767
2763,48481,0.011,0.072,0.076,0.216,0.625
2764,48483,0.23,0.139,0.158,0.126,0.346
2765,48485,0.073,0.046,0.096,0.092,0.692
2766,48487,0.046,0.081,0.171,0.168,0.535
2767,48489,0.034,0.015,0.067,0.064,0.82
2768,48491,0.016,0.033,0.065,0.177,0.708
2769,48493,0.0,0.003,0.072,0.208,0.716
2770,48495,0.087,0.05,0.086,0.196,0.581
2771,48497,0.008,0.127,0.046,0.17,0.649
2772,48499,0.046,0.073,0.071,0.283,0.526
2773,48501,0.084,0.035,0.065,0.254,0.561
2774,48503,0.062,0.063,0.086,0.144,0.645
2775,48505,0.047,0.001,0.035,0.138,0.779
2776,48507,0.036,0.075,0.115,0.138,0.635
2777,49001,0.099,0.026,0.271,0.283,0.32
2778,49003,0.084,0.116,0.111,0.27,0.419
2779,49005,0.09,0.108,0.08,0.31,0.411
2780,49007,0.107,0.134,0.114,0.293,0.353
2781,49009,0.091,0.296,0.102,0.33,0.181
2782,49011,0.035,0.055,0.077,0.314,0.518
2783,49013,0.051,0.259,0.033,0.469,0.188
2784,49015,0.122,0.109,0.106,0.239,0.424
2785,49017,0.062,0.056,0.232,0.264,0.386
2786,49019,0.056,0.111,0.098,0.176,0.558
2787,49021,0.065,0.036,0.22,0.262,0.417
2788,49023,0.335,0.023,0.079,0.193,0.369
2789,49025,0.061,0.041,0.226,0.227,0.445
2790,49027,0.432,0.023,0.088,0.171,0.286
2791,49029,0.092,0.155,0.053,0.37,0.33
2792,49031,0.097,0.061,0.266,0.3,0.276
2793,49033,0.077,0.113,0.062,0.327,0.421
2794,49035,0.028,0.032,0.094,0.202,0.644
2795,49037,0.04,0.064,0.042,0.21,0.644
2796,49039,0.107,0.043,0.104,0.273,0.473
2797,49041,0.152,0.096,0.171,0.3,0.282
2798,49043,0.018,0.1,0.054,0.177,0.651
2799,49045,0.002,0.114,0.141,0.212,0.532
2800,49047,0.121,0.269,0.046,0.389,0.175
2801,49049,0.068,0.035,0.195,0.244,0.458
2802,49051,0.039,0.063,0.056,0.254,0.588
2803,49053,0.034,0.056,0.123,0.269,0.518
2804,49055,0.068,0.129,0.114,0.269,0.42
2805,49057,0.066,0.089,0.072,0.287,0.486
2806,50001,0.029,0.045,0.086,0.139,0.702
2807,50003,0.028,0.058,0.061,0.084,0.77
2808,50005,0.076,0.121,0.078,0.154,0.57
2809,50007,0.031,0.07,0.065,0.115,0.718
2810,50009,0.054,0.075,0.083,0.158,0.631
2811,50011,0.042,0.058,0.056,0.134,0.71
2812,50013,0.031,0.039,0.088,0.113,0.729
2813,50015,0.027,0.181,0.062,0.141,0.59
2814,50017,0.029,0.095,0.073,0.107,0.696
2815,50019,0.07,0.174,0.061,0.149,0.546
2816,50021,0.031,0.037,0.088,0.205,0.639
2817,50023,0.051,0.19,0.104,0.05,0.604
2818,50025,0.075,0.031,0.035,0.151,0.708
2819,50027,0.061,0.055,0.03,0.227,0.627
2820,51001,0.001,0.019,0.055,0.1,0.824
2821,51003,0.023,0.022,0.054,0.093,0.81
2822,51005,0.145,0.034,0.123,0.174,0.525
2823,51007,0.013,0.069,0.116,0.13,0.672
2824,51009,0.064,0.033,0.074,0.204,0.625
2825,51011,0.063,0.018,0.105,0.204,0.61
2826,51013,0.01,0.018,0.035,0.187,0.75
2827,51015,0.029,0.037,0.061,0.173,0.701
2828,51017,0.099,0.045,0.121,0.165,0.57
2829,51019,0.052,0.09,0.115,0.248,0.495
2830,51021,0.081,0.114,0.2,0.166,0.44
2831,51023,0.043,0.079,0.106,0.221,0.551
2832,51025,0.006,0.003,0.158,0.145,0.688
2833,51027,0.037,0.099,0.219,0.181,0.463
2834,51029,0.02,0.01,0.124,0.132,0.714
2835,51031,0.07,0.04,0.083,0.222,0.585
2836,51033,0.047,0.032,0.031,0.14,0.75
2837,51035,0.064,0.073,0.084,0.285,0.496
2838,51036,0.017,0.02,0.103,0.177,0.683
2839,51037,0.084,0.025,0.148,0.133,0.61
2840,51041,0.026,0.03,0.08,0.216,0.649
2841,51043,0.013,0.036,0.057,0.154,0.74
2842,51045,0.017,0.022,0.148,0.182,0.632
2843,51047,0.053,0.068,0.013,0.213,0.653
2844,51049,0.012,0.055,0.098,0.137,0.699
2845,51051,0.031,0.129,0.129,0.182,0.528
2846,51053,0.022,0.016,0.104,0.193,0.664
2847,51057,0.016,0.081,0.181,0.16,0.563
2848,51059,0.018,0.016,0.054,0.163,0.748
2849,51061,0.04,0.013,0.042,0.133,0.772
2850,51063,0.079,0.063,0.092,0.256,0.51
2851,51065,0.037,0.014,0.077,0.1,0.772
2852,51067,0.074,0.098,0.069,0.189,0.57
2853,51069,0.026,0.048,0.048,0.264,0.614
2854,51071,0.066,0.09,0.14,0.137,0.567
2855,51073,0.003,0.004,0.035,0.234,0.724
2856,51075,0.034,0.043,0.065,0.097,0.761
2857,51077,0.141,0.065,0.07,0.196,0.527
2858,51079,0.011,0.038,0.052,0.153,0.747
2859,51081,0.014,0.002,0.145,0.158,0.681
2860,51083,0.092,0.028,0.072,0.165,0.643
2861,51085,0.043,0.052,0.087,0.25,0.568
2862,51087,0.04,0.037,0.071,0.191,0.662
2863,51089,0.063,0.085,0.132,0.154,0.566
2864,51091,0.059,0.041,0.103,0.197,0.599
2865,51093,0.039,0.055,0.059,0.277,0.569
2866,51095,0.006,0.008,0.005,0.231,0.75
2867,51097,0.007,0.041,0.149,0.191,0.612
2868,51099,0.151,0.044,0.086,0.053,0.666
2869,51101,0.012,0.072,0.201,0.169,0.546
2870,51103,0.001,0.022,0.121,0.178,0.678
2871,51105,0.107,0.135,0.072,0.104,0.582
2872,51107,0.014,0.012,0.038,0.173,0.763
2873,51109,0.025,0.045,0.036,0.146,0.748
2874,51111,0.068,0.006,0.134,0.143,0.649
2875,51113,0.017,0.097,0.064,0.154,0.668
2876,51115,0.001,0.001,0.049,0.19,0.76
2877,51117,0.063,0.022,0.128,0.14,0.648
2878,51119,0.001,0.004,0.103,0.237,0.654
2879,51121,0.056,0.042,0.09,0.171,0.64
2880,51125,0.011,0.015,0.106,0.167,0.701
2881,51127,0.008,0.035,0.079,0.17,0.708
2882,51131,0.001,0.037,0.089,0.112,0.761
2883,51133,0.017,0.038,0.095,0.141,0.71
2884,51135,0.044,0.014,0.099,0.182,0.661
2885,51137,0.033,0.132,0.038,0.153,0.643
2886,51139,0.025,0.052,0.237,0.166,0.52
2887,51141,0.042,0.098,0.166,0.203,0.491
2888,51143,0.106,0.045,0.147,0.135,0.567
2889,51145,0.012,0.092,0.074,0.162,0.66
2890,51147,0.059,0.009,0.138,0.154,0.64
2891,51149,0.033,0.033,0.127,0.189,0.619
2892,51153,0.047,0.027,0.055,0.11,0.761
2893,51155,0.083,0.055,0.166,0.173,0.523
2894,51157,0.023,0.019,0.077,0.164,0.717
2895,51159,0.015,0.07,0.109,0.167,0.64
2896,51161,0.065,0.045,0.077,0.205,0.607
2897,51163,0.015,0.112,0.068,0.13,0.675
2898,51165,0.034,0.062,0.139,0.212,0.553
2899,51167,0.082,0.137,0.212,0.24,0.329
2900,51169,0.074,0.124,0.121,0.157,0.523
2901,51171,0.023,0.039,0.136,0.288,0.514
2902,51173,0.087,0.079,0.237,0.182,0.415
2903,51175,0.019,0.013,0.063,0.216,0.69
2904,51177,0.05,0.019,0.03,0.115,0.785
2905,51179,0.045,0.035,0.097,0.095,0.728
2906,51181,0.006,0.021,0.003,0.249,0.721
2907,51183,0.012,0.012,0.06,0.218,0.698
2908,51185,0.062,0.104,0.264,0.16,0.41
2909,51187,0.027,0.017,0.088,0.2,0.669
2910,51191,0.123,0.099,0.144,0.266,0.368
2911,51193,0.079,0.036,0.127,0.127,0.631
2912,51195,0.025,0.075,0.099,0.158,0.643
2913,51197,0.096,0.075,0.172,0.21,0.447
2914,51199,0.006,0.021,0.024,0.162,0.786
2915,51510,0.032,0.02,0.065,0.17,0.712
2916,51520,0.174,0.125,0.075,0.273,0.352
2917,51530,0.018,0.15,0.068,0.125,0.639
2918,51540,0.023,0.019,0.05,0.075,0.833
2919,51550,0.018,0.025,0.095,0.182,0.68
2920,51570,0.044,0.045,0.126,0.177,0.608
2921,51580,0.184,0.017,0.133,0.188,0.478
2922,51590,0.087,0.043,0.209,0.127,0.534
2923,51595,0.015,0.001,0.148,0.148,0.687
2924,51600,0.025,0.015,0.075,0.173,0.712
2925,51610,0.007,0.033,0.038,0.158,0.765
2926,51620,0.01,0.027,0.115,0.192,0.656
2927,51630,0.038,0.007,0.034,0.136,0.784
2928,51640,0.071,0.086,0.049,0.243,0.551
2929,51650,0.008,0.025,0.078,0.118,0.771
2930,51660,0.029,0.066,0.129,0.205,0.571
2931,51670,0.038,0.038,0.149,0.187,0.588
2932,51678,0.01,0.146,0.059,0.121,0.663
2933,51680,0.07,0.031,0.073,0.222,0.603
2934,51683,0.033,0.023,0.027,0.175,0.742
2935,51685,0.071,0.025,0.017,0.167,0.72
2936,51690,0.063,0.076,0.134,0.163,0.564
2937,51700,0.01,0.038,0.035,0.145,0.772
2938,51710,0.004,0.03,0.087,0.215,0.664
2939,51720,0.017,0.056,0.085,0.155,0.687
2940,51730,0.034,0.033,0.116,0.177,0.64
2941,51735,0.004,0.014,0.073,0.219,0.69
2942,51740,0.0,0.019,0.122,0.225,0.634
2943,51750,0.075,0.045,0.11,0.177,0.593
2944,51760,0.06,0.031,0.092,0.275,0.541
2945,51770,0.07,0.05,0.088,0.212,0.58
2946,51775,0.064,0.039,0.068,0.199,0.63
2947,51790,0.027,0.039,0.057,0.158,0.718
2948,51800,0.007,0.048,0.171,0.208,0.565
2949,51810,0.017,0.041,0.062,0.202,0.678
2950,51820,0.027,0.028,0.049,0.186,0.71
2951,51830,0.005,0.009,0.001,0.249,0.737
2952,51840,0.025,0.056,0.032,0.277,0.611
2953,53001,0.077,0.051,0.072,0.076,0.724
2954,53003,0.014,0.029,0.115,0.32,0.522
2955,53005,0.084,0.011,0.064,0.08,0.761
2956,53007,0.062,0.048,0.029,0.297,0.564
2957,53009,0.001,0.0,0.028,0.225,0.746
2958,53011,0.02,0.021,0.048,0.17,0.741
2959,53013,0.08,0.031,0.079,0.223,0.586
2960,53015,0.041,0.02,0.098,0.216,0.625
2961,53017,0.067,0.047,0.042,0.271,0.573
2962,53019,0.082,0.066,0.082,0.204,0.565
2963,53021,0.106,0.013,0.059,0.069,0.753
2964,53023,0.031,0.029,0.085,0.292,0.563
2965,53025,0.032,0.052,0.108,0.146,0.661
2966,53027,0.03,0.009,0.087,0.213,0.662
2967,53029,0.015,0.009,0.066,0.15,0.759
2968,53031,0.011,0.0,0.064,0.171,0.754
2969,53033,0.016,0.02,0.05,0.191,0.724
2970,53035,0.024,0.003,0.051,0.136,0.786
2971,53037,0.032,0.084,0.033,0.179,0.672
2972,53039,0.038,0.029,0.113,0.288,0.532
2973,53041,0.033,0.112,0.128,0.111,0.616
2974,53043,0.017,0.086,0.023,0.108,0.765
2975,53045,0.011,0.024,0.091,0.152,0.721
2976,53047,0.042,0.066,0.075,0.199,0.617
2977,53049,0.082,0.016,0.128,0.063,0.712
2978,53051,0.027,0.122,0.052,0.212,0.587
2979,53053,0.028,0.057,0.103,0.206,0.606
2980,53055,0.015,0.004,0.021,0.229,0.73
2981,53057,0.035,0.097,0.037,0.177,0.653
2982,53059,0.019,0.048,0.092,0.08,0.76
2983,53061,0.017,0.014,0.056,0.191,0.721
2984,53063,0.033,0.057,0.08,0.151,0.679
2985,53065,0.05,0.039,0.069,0.257,0.585
2986,53067,0.022,0.051,0.109,0.132,0.685
2987,53069,0.045,0.057,0.079,0.161,0.658
2988,53071,0.083,0.022,0.061,0.193,0.641
2989,53073,0.042,0.028,0.061,0.122,0.747
2990,53075,0.002,0.009,0.049,0.31,0.629
2991,53077,0.012,0.035,0.069,0.143,0.74
2992,54001,0.092,0.031,0.071,0.287,0.519
2993,54003,0.065,0.049,0.196,0.166,0.524
2994,54005,0.097,0.138,0.093,0.197,0.475
2995,54007,0.102,0.131,0.167,0.202,0.398
2996,54009,0.067,0.11,0.195,0.192,0.436
2997,54011,0.092,0.09,0.154,0.186,0.476
2998,54013,0.085,0.07,0.227,0.21,0.408
2999,54015,0.098,0.097,0.162,0.152,0.491
3000,54017,0.187,0.011,0.075,0.307,0.42
3001,54019,0.14,0.088,0.226,0.137,0.409
3002,54021,0.141,0.076,0.144,0.236,0.403
3003,54023,0.1,0.232,0.067,0.193,0.407
3004,54025,0.07,0.03,0.113,0.233,0.554
3005,54027,0.021,0.035,0.088,0.236,0.619
3006,54029,0.072,0.128,0.151,0.19,0.459
3007,54031,0.039,0.152,0.103,0.23,0.476
3008,54033,0.132,0.021,0.071,0.319,0.457
3009,54035,0.111,0.055,0.097,0.216,0.522
3010,54037,0.041,0.038,0.2,0.169,0.552
3011,54039,0.145,0.039,0.064,0.147,0.605
3012,54041,0.161,0.029,0.068,0.288,0.454
3013,54043,0.091,0.077,0.164,0.167,0.501
3014,54045,0.082,0.11,0.116,0.247,0.445
3015,54047,0.07,0.095,0.189,0.226,0.42
3016,54049,0.069,0.06,0.111,0.281,0.479
3017,54051,0.075,0.095,0.077,0.256,0.497
3018,54053,0.081,0.095,0.195,0.149,0.481
3019,54055,0.076,0.152,0.174,0.103,0.495
3020,54057,0.033,0.016,0.042,0.234,0.674
3021,54059,0.084,0.093,0.093,0.172,0.558
3022,54061,0.046,0.077,0.139,0.221,0.517
3023,54063,0.048,0.063,0.116,0.14,0.634
3024,54065,0.025,0.085,0.169,0.258,0.463
3025,54067,0.06,0.088,0.166,0.143,0.542
3026,54069,0.108,0.068,0.092,0.243,0.49
3027,54071,0.06,0.142,0.128,0.214,0.456
3028,54073,0.088,0.108,0.17,0.287,0.346
3029,54075,0.075,0.03,0.17,0.227,0.499
3030,54077,0.057,0.028,0.087,0.247,0.58
3031,54079,0.087,0.048,0.088,0.184,0.593
3032,54081,0.087,0.083,0.257,0.148,0.426
3033,54083,0.098,0.05,0.14,0.265,0.447
3034,54085,0.141,0.059,0.183,0.262,0.356
3035,54087,0.082,0.024,0.191,0.21,0.493
3036,54089,0.053,0.104,0.166,0.111,0.567
3037,54091,0.072,0.032,0.092,0.288,0.517
3038,54093,0.108,0.087,0.048,0.292,0.465
3039,54095,0.083,0.056,0.137,0.272,0.452
3040,54097,0.131,0.039,0.077,0.278,0.475
3041,54099,0.111,0.119,0.186,0.162,0.423
3042,54101,0.065,0.083,0.163,0.211,0.479
3043,54103,0.051,0.067,0.081,0.279,0.521
3044,54105,0.112,0.059,0.219,0.222,0.389
3045,54107,0.094,0.099,0.149,0.277,0.381
3046,54109,0.073,0.098,0.176,0.245,0.408
3047,55001,0.163,0.189,0.227,0.213,0.208
3048,55003,0.078,0.038,0.118,0.363,0.403
3049,55005,0.138,0.163,0.07,0.259,0.37
3050,55007,0.067,0.039,0.107,0.392,0.395
3051,55009,0.069,0.053,0.184,0.208,0.486
3052,55011,0.039,0.106,0.172,0.269,0.414
3053,55013,0.097,0.163,0.082,0.236,0.422
3054,55015,0.064,0.1,0.141,0.33,0.365
3055,55017,0.059,0.098,0.184,0.246,0.414
3056,55019,0.162,0.149,0.158,0.146,0.384
3057,55021,0.035,0.073,0.082,0.222,0.589
3058,55023,0.202,0.033,0.11,0.158,0.497
3059,55025,0.017,0.02,0.092,0.23,0.641
3060,55027,0.11,0.138,0.166,0.2,0.386
3061,55029,0.021,0.03,0.059,0.264,0.627
3062,55031,0.044,0.042,0.092,0.327,0.495
3063,55033,0.062,0.076,0.179,0.266,0.417
3064,55035,0.042,0.076,0.203,0.255,0.424
3065,55037,0.053,0.073,0.143,0.238,0.494
3066,55039,0.121,0.155,0.158,0.244,0.322
3067,55041,0.085,0.053,0.162,0.215,0.484
3068,55043,0.103,0.102,0.18,0.166,0.449
3069,55045,0.092,0.084,0.119,0.269,0.436
3070,55047,0.092,0.122,0.184,0.117,0.486
3071,55049,0.065,0.077,0.092,0.333,0.433
3072,55051,0.04,0.052,0.142,0.248,0.518
3073,55053,0.027,0.1,0.14,0.329,0.404
3074,55055,0.114,0.093,0.096,0.179,0.518
3075,55057,0.113,0.124,0.18,0.232,0.352
3076,55059,0.077,0.083,0.097,0.155,0.589
3077,55061,0.033,0.035,0.112,0.208,0.612
3078,55063,0.064,0.072,0.076,0.289,0.498
3079,55065,0.056,0.098,0.197,0.253,0.396
3080,55067,0.085,0.102,0.142,0.239,0.432
3081,55069,0.101,0.105,0.132,0.204,0.459
3082,55071,0.175,0.089,0.259,0.133,0.345
3083,55073,0.123,0.136,0.165,0.236,0.34
3084,55075,0.093,0.104,0.066,0.258,0.479
3085,55077,0.174,0.191,0.2,0.163,0.271
3086,55078,0.042,0.103,0.31,0.246,0.3
3087,55079,0.053,0.067,0.119,0.264,0.497
3088,55081,0.073,0.03,0.154,0.284,0.46
3089,55083,0.07,0.082,0.186,0.215,0.447
3090,55085,0.057,0.05,0.155,0.186,0.552
3091,55087,0.085,0.124,0.135,0.302,0.353
3092,55089,0.076,0.113,0.091,0.3,0.42
3093,55091,0.071,0.056,0.198,0.233,0.443
3094,55093,0.063,0.094,0.144,0.25,0.449
3095,55095,0.081,0.113,0.154,0.253,0.399
3096,55097,0.157,0.159,0.215,0.188,0.28
3097,55099,0.059,0.081,0.079,0.15,0.631
3098,55101,0.061,0.067,0.167,0.193,0.512
3099,55103,0.312,0.074,0.055,0.116,0.443
3100,55105,0.023,0.139,0.096,0.277,0.464
3101,55107,0.095,0.135,0.106,0.168,0.496
3102,55109,0.101,0.102,0.085,0.342,0.37
3103,55111,0.063,0.163,0.113,0.193,0.468
3104,55113,0.058,0.126,0.133,0.256,0.427
3105,55115,0.05,0.121,0.355,0.188,0.286
3106,55117,0.128,0.114,0.174,0.199,0.385
3107,55119,0.201,0.165,0.09,0.12,0.424
3108,55121,0.02,0.126,0.085,0.381,0.387
3109,55123,0.157,0.052,0.093,0.244,0.454
3110,55125,0.051,0.047,0.138,0.231,0.533
3111,55127,0.116,0.146,0.137,0.191,0.41
3112,55129,0.082,0.168,0.117,0.243,0.39
3113,55131,0.031,0.142,0.22,0.298,0.309
3114,55133,0.071,0.165,0.145,0.258,0.361
3115,55135,0.076,0.069,0.206,0.143,0.506
3116,55137,0.109,0.147,0.202,0.186,0.356
3117,55139,0.074,0.194,0.126,0.156,0.45
3118,55141,0.131,0.177,0.215,0.181,0.296
3119,56001,0.136,0.1,0.151,0.181,0.432
3120,56003,0.182,0.187,0.12,0.257,0.253
3121,56005,0.216,0.164,0.131,0.201,0.289
3122,56007,0.044,0.137,0.087,0.278,0.454
3123,56009,0.138,0.113,0.121,0.293,0.335
3124,56011,0.145,0.115,0.143,0.192,0.404
3125,56013,0.16,0.062,0.06,0.294,0.424
3126,56015,0.201,0.169,0.111,0.223,0.296
3127,56017,0.208,0.093,0.068,0.307,0.324
3128,56019,0.183,0.208,0.103,0.216,0.29
3129,56021,0.143,0.127,0.1,0.221,0.409
3130,56023,0.131,0.183,0.128,0.235,0.324
3131,56025,0.1,0.084,0.094,0.325,0.398
3132,56027,0.169,0.191,0.177,0.222,0.241
3133,56029,0.189,0.153,0.191,0.205,0.262
3134,56031,0.149,0.149,0.123,0.16,0.418
3135,56033,0.17,0.251,0.099,0.203,0.278
3136,56035,0.223,0.111,0.061,0.231,0.374
3137,56037,0.061,0.295,0.23,0.146,0.268
3138,56039,0.095,0.157,0.16,0.247,0.34
3139,56041,0.098,0.278,0.154,0.207,0.264
3140,56043,0.204,0.155,0.069,0.285,0.287
3141,56045,0.142,0.129,0.148,0.207,0.374
